match_id,comp_a,comp_b,a_1,a_2,a_3,b_1,b_2,b_3,score_a,score_b,win_prob_a,label
4006,"(2, 11, 19)","(8, 13, 19)",2,11,19,8,13,19,32,40,0.3902439,0.0
4007,"(6, 12, 14)","(4, 9, 20)",6,12,14,4,9,20,32,33,0.48461902,1.0
4008,"(2, 5, 18)","(1, 2, 12)",2,5,18,1,2,12,25,15,0.7352941,1.0
4009,"(1, 11, 18)","(1, 13, 19)",1,11,18,1,13,19,30,33,0.4524887,0.0
4010,"(3, 9, 18)","(4, 9, 19)",3,9,18,4,9,19,30,32,0.46777546,0.0
4011,"(10, 15, 20)","(3, 16, 20)",10,15,20,3,16,20,45,39,0.57106596,0.0
4012,"(7, 8, 19)","(8, 15, 16)",7,8,19,8,15,16,34,39,0.43182668,1.0
4013,"(4, 13, 19)","(4, 5, 15)",4,13,19,4,5,15,36,24,0.6923077,1.0
4014,"(2, 18, 20)","(10, 11, 17)",2,18,20,10,11,17,40,38,0.52562416,0.0
4015,"(1, 16, 17)","(2, 5, 15)",1,16,17,2,5,15,34,22,0.70487803,0.0
4016,"(2, 14, 20)","(3, 13, 20)",2,14,20,3,13,20,36,36,0.5,1.0
4017,"(2, 3, 7)","(8, 9, 18)",2,3,7,8,9,18,12,35,0.10518627,0.0
4018,"(2, 5, 15)","(1, 12, 19)",2,5,15,1,12,19,22,32,0.32095492,1.0
4019,"(7, 8, 16)","(3, 6, 18)",7,8,16,3,6,18,31,27,0.56863904,0.0
4020,"(1, 14, 16)","(8, 9, 13)",1,14,16,8,9,13,31,30,0.516389,1.0
4021,"(1, 5, 9)","(5, 15, 17)",1,5,9,5,15,17,15,37,0.14115433,1.0
4022,"(5, 8, 20)","(8, 12, 15)",5,8,20,8,12,15,33,35,0.47061366,1.0
4023,"(3, 4, 7)","(5, 6, 14)",3,4,7,5,6,14,14,25,0.23873325,0.0
4024,"(4, 9, 14)","(10, 11, 16)",4,9,14,10,11,16,27,37,0.34747377,1.0
4025,"(1, 15, 19)","(10, 14, 16)",1,15,19,10,14,16,35,40,0.43362832,0.0
4026,"(2, 7, 14)","(14, 16, 17)",2,7,14,14,16,17,23,47,0.19320673,0.0
4027,"(4, 8, 9)","(1, 12, 17)",4,8,9,1,12,17,21,30,0.32885906,1.0
4028,"(7, 8, 19)","(5, 15, 19)",7,8,19,5,15,19,34,39,0.43182668,0.0
4029,"(4, 5, 18)","(1, 11, 16)",4,5,18,1,11,16,27,28,0.4818242,0.0
4030,"(5, 8, 19)","(2, 9, 12)",5,8,19,2,9,12,32,23,0.659369,1.0
4031,"(5, 7, 8)","(3, 5, 8)",5,7,8,3,5,8,20,16,0.6097561,0.0
4032,"(2, 14, 18)","(6, 11, 17)",2,14,18,6,11,17,34,34,0.5,0.0
4033,"(2, 17, 18)","(4, 7, 10)",2,17,18,4,7,10,37,21,0.7563536,0.0
4034,"(4, 6, 17)","(10, 12, 14)",4,6,17,10,12,14,27,36,0.36,0.0
4035,"(1, 4, 6)","(3, 5, 6)",1,4,6,3,5,6,11,14,0.38170347,0.0
4036,"(7, 8, 14)","(6, 8, 14)",7,8,14,6,8,14,29,28,0.5175385,0.0
4037,"(6, 8, 11)","(8, 10, 16)",6,8,11,8,10,16,25,34,0.35092646,0.0
4038,"(3, 5, 14)","(14, 18, 19)",3,5,14,14,18,19,22,51,0.15688817,0.0
4039,"(3, 12, 15)","(2, 11, 12)",3,12,15,2,11,12,30,25,0.59016395,1.0
4040,"(3, 7, 13)","(7, 14, 18)",3,7,13,7,14,18,23,39,0.25804877,0.0
4041,"(6, 12, 15)","(1, 8, 12)",6,12,15,1,8,12,33,21,0.7117647,1.0
4042,"(8, 10, 12)","(5, 9, 10)",8,10,12,5,9,10,30,24,0.6097561,1.0
4043,"(1, 10, 18)","(4, 5, 17)",1,10,18,4,5,17,29,26,0.55438364,0.0
4044,"(4, 5, 17)","(13, 15, 18)",4,5,17,13,15,18,26,46,0.24212034,0.0
4045,"(1, 2, 18)","(8, 11, 18)",1,2,18,8,11,18,21,37,0.24364641,0.0
4046,"(4, 9, 11)","(12, 13, 15)",4,9,11,12,13,15,24,40,0.2647059,0.0
4047,"(2, 11, 16)","(9, 17, 18)",2,11,16,9,17,18,29,44,0.3028448,0.0
4048,"(3, 8, 9)","(4, 5, 14)",3,8,9,4,5,14,20,23,0.4305705,1.0
4049,"(4, 9, 16)","(7, 14, 18)",4,9,16,7,14,18,29,39,0.3560542,0.0
4050,"(3, 7, 8)","(1, 3, 20)",3,7,8,1,3,20,18,24,0.36,0.0
4051,"(3, 15, 20)","(5, 10, 16)",3,15,20,5,10,16,38,31,0.6004158,1.0
4052,"(8, 10, 17)","(1, 5, 8)",8,10,17,1,5,8,35,14,0.86206895,0.0
4053,"(9, 10, 14)","(7, 12, 20)",9,10,14,7,12,20,33,39,0.41724136,1.0
4054,"(1, 2, 9)","(13, 18, 19)",1,2,9,13,18,19,12,50,0.054462936,0.0
4055,"(3, 12, 19)","(7, 8, 9)",3,12,19,7,8,9,34,24,0.6674365,0.0
4056,"(9, 16, 17)","(9, 14, 18)",9,16,17,9,14,18,42,41,0.51204646,0.0
4057,"(5, 7, 18)","(2, 9, 19)",5,7,18,2,9,19,30,30,0.5,1.0
4058,"(2, 7, 9)","(16, 18, 19)",2,7,9,16,18,19,18,53,0.10341526,0.0
4059,"(5, 16, 18)","(5, 9, 18)",5,16,18,5,9,18,39,32,0.5976424,0.0
4060,"(1, 17, 18)","(6, 16, 19)",1,17,18,6,16,19,36,41,0.43533757,1.0
4061,"(1, 3, 10)","(8, 11, 15)",1,3,10,8,11,15,14,34,0.14497042,1.0
4062,"(6, 9, 20)","(6, 10, 19)",6,9,20,6,10,19,35,35,0.5,0.0
4063,"(5, 6, 14)","(3, 6, 13)",5,6,14,3,6,13,25,22,0.5635708,0.0
4064,"(8, 9, 18)","(6, 7, 20)",8,9,18,6,7,20,35,33,0.52938634,1.0
4065,"(3, 8, 20)","(6, 12, 18)",3,8,20,6,12,18,31,36,0.42578644,1.0
4066,"(9, 18, 20)","(10, 11, 14)",9,18,20,10,11,14,47,35,0.6432732,1.0
4067,"(4, 6, 12)","(4, 12, 17)",4,6,12,4,12,17,22,33,0.30769232,0.0
4068,"(7, 15, 18)","(4, 16, 19)",7,15,18,4,16,19,40,39,0.5126562,0.0
4069,"(1, 9, 19)","(4, 16, 20)",1,9,19,4,16,20,29,40,0.34453094,0.0
4070,"(1, 9, 15)","(1, 11, 16)",1,9,15,1,11,16,25,28,0.443577,0.0
4071,"(8, 13, 14)","(1, 8, 18)",8,13,14,1,8,18,35,27,0.62691915,1.0
4072,"(9, 13, 17)","(1, 3, 9)",9,13,17,1,3,9,39,13,0.9,1.0
4073,"(12, 16, 17)","(6, 14, 19)",12,16,17,6,14,19,45,39,0.57106596,0.0
4074,"(3, 7, 9)","(4, 6, 9)",3,7,9,4,6,9,19,19,0.5,1.0
4075,"(1, 3, 11)","(10, 12, 15)",1,3,11,10,12,15,15,37,0.14115433,0.0
4076,"(14, 18, 19)","(7, 10, 12)",14,18,19,7,10,12,51,29,0.7556653,0.0
4077,"(6, 7, 8)","(1, 16, 17)",6,7,8,1,16,17,21,34,0.27614278,0.0
4078,"(2, 11, 14)","(1, 9, 19)",2,11,14,1,9,19,27,29,0.4643312,0.0
4079,"(8, 10, 16)","(3, 11, 14)",8,10,16,3,11,14,34,28,0.5958763,1.0
4080,"(11, 13, 16)","(11, 16, 20)",11,13,16,11,16,20,40,47,0.42005774,0.0
4081,"(3, 4, 5)","(1, 5, 10)",3,4,5,1,5,10,12,16,0.36,0.0
4082,"(8, 11, 14)","(2, 5, 15)",8,11,14,2,5,15,33,22,0.6923077,1.0
4083,"(8, 13, 19)","(1, 3, 19)",8,13,19,1,3,19,40,23,0.75152653,1.0
4084,"(4, 16, 18)","(4, 5, 17)",4,16,18,4,5,17,38,26,0.6811321,1.0
4085,"(6, 9, 20)","(15, 18, 20)",6,9,20,15,18,20,35,53,0.30366883,0.0
4086,"(2, 14, 19)","(7, 8, 12)",2,14,19,7,8,12,35,27,0.62691915,1.0
4087,"(12, 13, 17)","(4, 14, 18)",12,13,17,4,14,18,42,36,0.5764706,0.0
4088,"(15, 16, 17)","(1, 16, 20)",15,16,17,1,16,20,48,37,0.6272802,1.0
4089,"(14, 18, 20)","(3, 10, 11)",14,18,20,3,10,11,52,24,0.82439023,1.0
4090,"(7, 15, 17)","(5, 7, 11)",7,15,17,5,7,11,39,23,0.7419512,1.0
4091,"(1, 4, 18)","(2, 15, 20)",1,4,18,2,15,20,23,37,0.27871445,0.0
4092,"(3, 11, 14)","(7, 10, 15)",3,11,14,7,10,15,28,32,0.43362832,0.0
4093,"(4, 8, 14)","(14, 18, 19)",4,8,14,14,18,19,26,51,0.20628624,0.0
4094,"(13, 15, 20)","(2, 7, 9)",13,15,20,2,7,9,48,18,0.8767123,1.0
4095,"(5, 9, 14)","(2, 11, 20)",5,9,14,2,11,20,28,33,0.41857982,1.0
4096,"(5, 8, 13)","(1, 13, 14)",5,8,13,1,13,14,26,28,0.4630137,0.0
4097,"(1, 17, 20)","(7, 13, 15)",1,17,20,7,13,15,38,35,0.5410266,1.0
4098,"(8, 14, 20)","(4, 10, 12)",8,14,20,4,10,12,42,26,0.7229508,1.0
4099,"(3, 8, 10)","(2, 19, 20)",3,8,10,2,19,20,21,41,0.20782281,1.0
4100,"(1, 8, 20)","(2, 8, 12)",1,8,20,2,8,12,29,22,0.634717,1.0
4101,"(15, 17, 19)","(1, 7, 8)",15,17,19,1,7,8,51,16,0.9103955,1.0
4102,"(2, 5, 18)","(4, 11, 19)",2,5,18,4,11,19,25,34,0.35092646,0.0
4103,"(1, 3, 4)","(7, 8, 11)",1,3,4,7,8,11,8,26,0.08648649,0.0
4104,"(1, 7, 16)","(2, 9, 19)",1,7,16,2,9,19,24,30,0.3902439,1.0
4105,"(4, 9, 11)","(1, 2, 4)",4,9,11,1,2,4,24,7,0.9216,1.0
4106,"(1, 10, 12)","(4, 11, 16)",1,10,12,4,11,16,23,31,0.35503355,0.0
4107,"(9, 15, 16)","(6, 17, 18)",9,15,16,6,17,18,40,41,0.4876562,0.0
4108,"(5, 6, 11)","(3, 8, 20)",5,6,11,3,8,20,22,31,0.3349481,1.0
4109,"(3, 7, 8)","(2, 11, 18)",3,7,8,2,11,18,18,31,0.25214007,0.0
4110,"(1, 2, 6)","(2, 3, 8)",1,2,6,2,3,8,9,13,0.324,1.0
4111,"(4, 12, 15)","(7, 17, 20)",4,12,15,7,17,20,31,44,0.33172247,0.0
4112,"(2, 3, 5)","(10, 11, 19)",2,3,5,10,11,19,10,40,0.05882353,0.0
4113,"(14, 17, 18)","(8, 11, 14)",14,17,18,8,11,14,49,33,0.68796563,1.0
4114,"(3, 4, 12)","(5, 6, 17)",3,4,12,5,6,17,19,28,0.31528383,0.0
4115,"(4, 11, 18)","(7, 12, 20)",4,11,18,7,12,20,33,39,0.41724136,1.0
4116,"(1, 3, 7)","(3, 16, 19)",1,3,7,3,16,19,11,38,0.07731629,0.0
4117,"(1, 13, 20)","(1, 3, 13)",1,13,20,1,3,13,34,17,0.8,1.0
4118,"(2, 7, 11)","(3, 11, 16)",2,7,11,3,11,16,20,30,0.30769232,0.0
4119,"(1, 5, 13)","(7, 10, 14)",1,5,13,7,10,14,19,31,0.2730711,1.0
4120,"(7, 13, 15)","(6, 11, 18)",7,13,15,6,11,18,35,35,0.5,1.0
4121,"(12, 16, 20)","(15, 18, 20)",12,16,20,15,18,20,48,53,0.4506161,1.0
4122,"(15, 16, 20)","(17, 18, 20)",15,16,20,17,18,20,51,55,0.46231782,1.0
4123,"(2, 14, 15)","(2, 10, 18)",2,14,15,2,10,18,31,30,0.516389,1.0
4124,"(8, 14, 15)","(1, 2, 13)",8,14,15,1,2,13,37,16,0.8424615,0.0
4125,"(4, 17, 18)","(2, 15, 19)",4,17,18,2,15,19,39,36,0.5399361,0.0
4126,"(1, 5, 7)","(10, 13, 20)",1,5,7,10,13,20,13,43,0.083746284,0.0
4127,"(1, 8, 19)","(9, 10, 18)",1,8,19,9,10,18,28,37,0.36414304,0.0
4128,"(5, 9, 15)","(1, 9, 17)",5,9,15,1,9,17,29,27,0.5356688,1.0
4129,"(4, 6, 14)","(2, 3, 15)",4,6,14,2,3,15,24,20,0.59016395,0.0
4130,"(1, 2, 12)","(5, 11, 14)",1,2,12,5,11,14,15,30,0.2,0.0
4131,"(12, 13, 18)","(6, 13, 19)",12,13,18,6,13,19,43,38,0.56149405,0.0
4132,"(7, 13, 20)","(14, 19, 20)",7,13,20,14,19,20,40,53,0.3628941,0.0
4133,"(4, 16, 19)","(8, 9, 16)",4,16,19,8,9,16,39,33,0.5827586,0.0
4134,"(15, 17, 19)","(2, 7, 16)",15,17,19,2,7,16,51,25,0.8062616,1.0
4135,"(14, 15, 18)","(1, 4, 12)",14,15,18,1,4,12,47,17,0.88430744,1.0
4136,"(14, 16, 17)","(6, 10, 12)",14,16,17,6,10,12,47,28,0.73805547,1.0
4137,"(2, 12, 20)","(5, 10, 12)",2,12,20,5,10,12,34,27,0.6132626,0.0
4138,"(10, 14, 20)","(11, 17, 18)",10,14,20,11,17,18,44,46,0.47778875,0.0
4139,"(4, 17, 19)","(5, 12, 20)",4,17,19,5,12,20,40,37,0.538902,1.0
4140,"(7, 13, 15)","(4, 16, 18)",7,13,15,4,16,18,35,38,0.4589734,0.0
4141,"(10, 11, 16)","(3, 5, 11)",10,11,16,3,5,11,37,19,0.7913295,0.0
4142,"(2, 3, 19)","(1, 8, 14)",2,3,19,1,8,14,24,23,0.521267,1.0
4143,"(4, 8, 18)","(10, 14, 15)",4,8,18,10,14,15,30,39,0.37174723,1.0
4144,"(1, 13, 17)","(9, 12, 15)",1,13,17,9,12,15,31,36,0.42578644,0.0
4145,"(2, 17, 18)","(2, 3, 18)",2,17,18,2,3,18,37,23,0.7212856,1.0
4146,"(4, 5, 17)","(7, 10, 14)",4,5,17,7,10,14,26,31,0.41295052,0.0
4147,"(10, 11, 12)","(3, 11, 12)",10,11,12,3,11,12,33,26,0.6169972,1.0
4148,"(10, 11, 20)","(4, 7, 17)",10,11,20,4,7,17,41,28,0.6819473,1.0
4149,"(3, 14, 20)","(9, 16, 19)",3,14,20,9,16,19,37,44,0.41422087,0.0
4150,"(3, 7, 14)","(9, 14, 20)",3,7,14,9,14,20,24,43,0.23752578,0.0
4151,"(5, 7, 19)","(2, 5, 19)",5,7,19,2,5,19,31,26,0.5870495,1.0
4152,"(11, 14, 19)","(3, 5, 16)",11,14,19,3,5,16,44,24,0.77070063,1.0
4153,"(14, 16, 20)","(9, 11, 18)",14,16,20,9,11,18,50,38,0.63387424,0.0
4154,"(2, 9, 10)","(11, 15, 20)",2,9,10,11,15,20,21,46,0.17246774,0.0
4155,"(2, 5, 14)","(1, 7, 18)",2,5,14,1,7,18,21,26,0.39480752,1.0
4156,"(7, 10, 17)","(9, 13, 17)",7,10,17,9,13,17,34,39,0.43182668,0.0
4157,"(3, 5, 9)","(4, 13, 19)",3,5,9,4,13,19,17,36,0.18233438,0.0
4158,"(2, 6, 15)","(5, 15, 18)",2,6,15,5,15,18,23,38,0.2681196,0.0
4159,"(1, 4, 5)","(1, 7, 13)",1,4,5,1,7,13,10,21,0.18484288,0.0
4160,"(3, 19, 20)","(6, 19, 20)",3,19,20,6,19,20,42,45,0.4655582,0.0
4161,"(3, 15, 17)","(6, 17, 20)",3,15,17,6,17,20,35,43,0.39850357,1.0
4162,"(5, 11, 13)","(6, 14, 15)",5,11,13,6,14,15,29,35,0.4070668,1.0
4163,"(2, 6, 16)","(8, 14, 17)",2,6,16,8,14,17,24,39,0.2746781,0.0
4164,"(7, 11, 17)","(12, 17, 18)",7,11,17,12,17,18,35,47,0.35672686,0.0
4165,"(6, 19, 20)","(9, 16, 20)",6,19,20,9,16,20,45,45,0.5,0.0
4166,"(4, 10, 13)","(7, 17, 19)",4,10,13,7,17,19,27,43,0.28277734,0.0
4167,"(2, 5, 8)","(14, 18, 20)",2,5,8,14,18,20,15,52,0.07681803,0.0
4168,"(4, 18, 19)","(6, 16, 19)",4,18,19,6,16,19,41,41,0.5,0.0
4169,"(6, 16, 20)","(6, 16, 17)",6,16,20,6,16,17,42,39,0.5369863,1.0
4170,"(3, 12, 13)","(5, 8, 19)",3,12,13,5,8,19,28,32,0.43362832,0.0
4171,"(2, 13, 18)","(8, 11, 13)",2,13,18,8,11,13,33,32,0.515381,0.0
4172,"(4, 18, 19)","(1, 7, 9)",4,18,19,1,7,9,41,17,0.8532995,1.0
4173,"(3, 9, 20)","(4, 17, 20)",3,9,20,4,17,20,32,41,0.37855822,0.0
4174,"(3, 17, 20)","(4, 6, 16)",3,17,20,4,6,16,40,26,0.7029877,0.0
4175,"(3, 9, 13)","(11, 14, 20)",3,9,13,11,14,20,25,45,0.23584905,1.0
4176,"(3, 5, 11)","(1, 7, 10)",3,5,11,1,7,10,19,18,0.5270073,1.0
4177,"(7, 11, 20)","(6, 11, 14)",7,11,20,6,11,14,38,31,0.6004158,1.0
4178,"(4, 9, 20)","(2, 5, 12)",4,9,20,2,5,12,33,19,0.7510345,0.0
4179,"(4, 10, 17)","(10, 15, 18)",4,10,17,10,15,18,31,43,0.34199288,0.0
4180,"(6, 12, 17)","(9, 17, 20)",6,12,17,9,17,20,35,46,0.3666567,0.0
4181,"(3, 10, 17)","(2, 9, 20)",3,10,17,2,9,20,30,31,0.48361096,0.0
4182,"(1, 9, 20)","(10, 13, 15)",1,9,20,10,13,15,30,38,0.38395905,0.0
4183,"(9, 17, 20)","(4, 15, 17)",9,17,20,4,15,17,46,36,0.62016416,0.0
4184,"(1, 5, 18)","(14, 15, 17)",1,5,18,14,15,17,24,46,0.21396731,0.0
4185,"(5, 12, 16)","(7, 13, 19)",5,12,16,7,13,19,33,39,0.41724136,1.0
4186,"(2, 14, 15)","(1, 4, 9)",2,14,15,1,4,9,31,14,0.8305964,1.0
4187,"(2, 7, 18)","(2, 6, 19)",2,7,18,2,6,19,27,27,0.5,1.0
4188,"(1, 4, 17)","(4, 5, 6)",1,4,17,4,5,6,22,15,0.68265164,0.0
4189,"(11, 12, 19)","(2, 7, 15)",11,12,19,2,7,15,42,24,0.75384617,1.0
4190,"(4, 7, 8)","(1, 14, 15)",4,7,8,1,14,15,19,30,0.28628072,0.0
4191,"(3, 8, 17)","(14, 17, 18)",3,8,17,14,17,18,28,49,0.24615385,0.0
4192,"(7, 16, 18)","(10, 12, 19)",7,16,18,10,12,19,41,41,0.5,1.0
4193,"(1, 4, 14)","(4, 7, 14)",1,4,14,4,7,14,19,25,0.36612576,0.0
4194,"(5, 11, 15)","(2, 7, 20)",5,11,15,2,7,20,31,29,0.53329635,1.0
4195,"(4, 14, 19)","(2, 5, 9)",4,14,19,2,5,9,37,16,0.8424615,1.0
4196,"(5, 10, 11)","(11, 15, 18)",5,10,11,11,15,18,26,44,0.2588055,0.0
4197,"(1, 12, 19)","(3, 7, 16)",1,12,19,3,7,16,32,26,0.6023529,1.0
4198,"(13, 14, 16)","(1, 2, 17)",13,14,16,1,2,17,43,20,0.8221432,1.0
4199,"(2, 10, 13)","(3, 16, 20)",2,10,13,3,16,20,25,39,0.29123953,0.0
4200,"(6, 18, 19)","(4, 9, 13)",6,18,19,4,9,13,43,26,0.7322772,1.0
4201,"(7, 18, 19)","(6, 9, 10)",7,18,19,6,9,10,44,25,0.7559547,0.0
4202,"(3, 8, 19)","(3, 8, 13)",3,8,19,3,8,13,30,24,0.6097561,1.0
4203,"(1, 13, 20)","(11, 17, 20)",1,13,20,11,17,20,34,48,0.33410406,0.0
4204,"(3, 4, 19)","(6, 11, 14)",3,4,19,6,11,14,26,31,0.41295052,0.0
4205,"(8, 19, 20)","(15, 17, 18)",8,19,20,15,17,18,47,50,0.46910173,1.0
4206,"(11, 13, 19)","(3, 11, 15)",11,13,19,3,11,15,43,29,0.6873606,1.0
4207,"(12, 14, 20)","(6, 12, 15)",12,14,20,6,12,15,46,33,0.6602184,1.0
4208,"(2, 8, 20)","(3, 11, 13)",2,8,20,3,11,13,30,27,0.5524862,1.0
4209,"(6, 7, 14)","(7, 9, 19)",6,7,14,7,9,19,27,35,0.37308085,1.0
4210,"(2, 3, 5)","(7, 17, 20)",2,3,5,7,17,20,10,44,0.049115915,0.0
4211,"(7, 11, 12)","(3, 6, 18)",7,11,12,3,6,18,30,27,0.5524862,1.0
4212,"(4, 5, 20)","(12, 14, 20)",4,5,20,12,14,20,29,46,0.28440988,0.0
4213,"(7, 11, 16)","(10, 11, 14)",7,11,16,10,11,14,34,35,0.4855103,0.0
4214,"(7, 8, 14)","(10, 19, 20)",7,8,14,10,19,20,29,49,0.25940776,0.0
4215,"(16, 17, 19)","(2, 8, 11)",16,17,19,2,8,11,52,21,0.85977745,1.0
4216,"(4, 13, 19)","(7, 12, 13)",4,13,19,7,12,13,36,32,0.5586207,0.0
4217,"(3, 8, 16)","(1, 10, 16)",3,8,16,1,10,16,27,27,0.5,1.0
4218,"(5, 7, 14)","(1, 10, 15)",5,7,14,1,10,15,26,26,0.5,1.0
4219,"(2, 3, 18)","(14, 15, 20)",2,3,18,14,15,20,23,49,0.18054608,0.0
4220,"(1, 11, 13)","(2, 3, 7)",1,11,13,2,3,7,25,12,0.81274384,0.0
4221,"(5, 6, 18)","(10, 12, 14)",5,6,18,10,12,14,29,36,0.39354235,0.0
4222,"(9, 12, 14)","(4, 7, 10)",9,12,14,4,7,10,35,21,0.7352941,1.0
4223,"(5, 8, 9)","(3, 5, 12)",5,8,9,3,5,12,22,20,0.54751134,0.0
4224,"(8, 12, 20)","(1, 7, 11)",8,12,20,1,7,11,40,19,0.8159102,1.0
4225,"(2, 4, 19)","(6, 16, 20)",2,4,19,6,16,20,25,42,0.26161575,1.0
4226,"(4, 8, 19)","(7, 12, 17)",4,8,19,7,12,17,31,36,0.42578644,1.0
4227,"(6, 8, 9)","(4, 10, 18)",6,8,9,4,10,18,23,32,0.34063104,1.0
4228,"(3, 9, 12)","(9, 10, 14)",3,9,12,9,10,14,24,33,0.34594595,1.0
4229,"(1, 2, 19)","(3, 6, 20)",1,2,19,3,6,20,22,29,0.365283,0.0
4230,"(1, 7, 11)","(5, 9, 19)",1,7,11,5,9,19,19,33,0.24896552,0.0
4231,"(12, 13, 15)","(3, 4, 7)",12,13,15,3,4,7,40,14,0.8908686,1.0
4232,"(6, 7, 12)","(5, 13, 20)",6,7,12,5,13,20,25,38,0.3020783,0.0
4233,"(2, 13, 19)","(1, 14, 20)",2,13,19,1,14,20,34,35,0.4855103,1.0
4234,"(2, 12, 20)","(4, 11, 19)",2,12,20,4,11,19,34,34,0.5,0.0
4235,"(1, 4, 15)","(5, 9, 17)",1,4,15,5,9,17,20,31,0.29390153,0.0
4236,"(12, 16, 20)","(5, 10, 15)",12,16,20,5,10,15,48,30,0.71910113,1.0
4237,"(1, 10, 18)","(4, 8, 16)",1,10,18,4,8,16,29,28,0.5175385,0.0
4238,"(8, 10, 11)","(6, 11, 14)",8,10,11,6,11,14,29,31,0.46670365,1.0
4239,"(2, 10, 15)","(5, 6, 10)",2,10,15,5,6,10,27,21,0.6230769,0.0
4240,"(3, 8, 9)","(2, 18, 20)",3,8,9,2,18,20,20,40,0.2,0.0
4241,"(2, 15, 19)","(2, 7, 20)",2,15,19,2,7,20,36,29,0.60645765,1.0
4242,"(9, 12, 13)","(6, 11, 19)",9,12,13,6,11,19,34,36,0.47145188,0.0
4243,"(1, 4, 7)","(12, 15, 17)",1,4,7,12,15,17,12,44,0.06923077,0.0
4244,"(3, 9, 17)","(8, 9, 14)",3,9,17,8,9,14,29,31,0.46670365,0.0
4245,"(2, 17, 18)","(6, 10, 17)",2,17,18,6,10,17,37,33,0.5569569,0.0
4246,"(2, 15, 18)","(11, 17, 18)",2,15,18,11,17,18,35,46,0.3666567,0.0
4247,"(2, 6, 7)","(11, 12, 18)",2,6,7,11,12,18,15,41,0.118048266,0.0
4248,"(11, 14, 20)","(4, 18, 19)",11,14,20,4,18,19,45,41,0.5464112,0.0
4249,"(3, 12, 20)","(1, 10, 19)",3,12,20,1,10,19,35,30,0.5764706,0.0
4250,"(4, 6, 8)","(6, 10, 13)",4,6,8,6,10,13,18,29,0.27811158,0.0
4251,"(3, 14, 15)","(6, 9, 10)",3,14,15,6,9,10,32,25,0.6209824,1.0
4252,"(14, 18, 19)","(2, 16, 19)",14,18,19,2,16,19,51,37,0.6551637,0.0
4253,"(3, 8, 13)","(9, 16, 20)",3,8,13,9,16,20,24,45,0.2214533,0.0
4254,"(3, 8, 16)","(10, 12, 20)",3,8,16,10,12,20,27,42,0.29241878,1.0
4255,"(3, 7, 12)","(3, 7, 16)",3,7,12,3,7,16,22,26,0.41724136,0.0
4256,"(3, 7, 11)","(4, 11, 20)",3,7,11,4,11,20,21,35,0.2647059,0.0
4257,"(1, 8, 18)","(2, 6, 10)",1,8,18,2,6,10,27,18,0.6923077,0.0
4258,"(6, 7, 11)","(2, 4, 20)",6,7,11,2,4,20,24,26,0.4600639,0.0
4259,"(1, 3, 14)","(2, 13, 20)",1,3,14,2,13,20,18,35,0.2091672,0.0
4260,"(2, 8, 20)","(3, 11, 13)",2,8,20,3,11,13,30,27,0.5524862,0.0
4261,"(2, 6, 18)","(2, 15, 18)",2,6,18,2,15,18,26,35,0.35560232,0.0
4262,"(3, 4, 13)","(2, 3, 5)",3,4,13,2,3,5,20,10,0.8,1.0
4263,"(8, 9, 18)","(4, 8, 16)",8,9,18,4,8,16,35,28,0.6097561,0.0
4264,"(5, 18, 20)","(6, 9, 10)",5,18,20,6,9,10,43,25,0.7473727,1.0
4265,"(15, 19, 20)","(3, 7, 10)",15,19,20,3,7,10,54,20,0.8793727,1.0
4266,"(3, 9, 16)","(5, 8, 10)",3,9,16,5,8,10,28,23,0.59710586,1.0
4267,"(12, 13, 16)","(2, 15, 16)",12,13,16,2,15,16,41,33,0.6068592,0.0
4268,"(1, 5, 6)","(7, 10, 14)",1,5,6,7,10,14,12,31,0.13031675,1.0
4269,"(4, 17, 18)","(6, 11, 20)",4,17,18,6,11,20,39,37,0.52629757,0.0
4270,"(8, 16, 17)","(13, 15, 20)",8,16,17,13,15,20,41,48,0.42183188,0.0
4271,"(5, 7, 20)","(1, 5, 15)",5,7,20,1,5,15,32,21,0.6989761,0.0
4272,"(12, 14, 15)","(9, 18, 19)",12,14,15,9,18,19,41,46,0.44271794,1.0
4273,"(3, 6, 10)","(3, 8, 15)",3,6,10,3,8,15,19,26,0.3481196,0.0
4274,"(1, 4, 7)","(1, 6, 16)",1,4,7,1,6,16,12,23,0.21396731,0.0
4275,"(8, 11, 19)","(7, 8, 19)",8,11,19,7,8,19,38,34,0.55538464,1.0
4276,"(1, 6, 18)","(2, 4, 12)",1,6,18,2,4,12,25,18,0.658588,0.0
4277,"(8, 10, 17)","(2, 4, 17)",8,10,17,2,4,17,35,23,0.69840366,1.0
4278,"(7, 14, 18)","(14, 17, 20)",7,14,18,14,17,20,39,51,0.36899564,0.0
4279,"(9, 15, 18)","(2, 8, 14)",9,15,18,2,8,14,42,24,0.75384617,0.0
4280,"(4, 12, 14)","(5, 9, 14)",4,12,14,5,9,14,30,28,0.5344418,0.0
4281,"(11, 12, 13)","(2, 6, 16)",11,12,13,2,6,16,36,24,0.6923077,0.0
4282,"(2, 4, 10)","(1, 12, 19)",2,4,10,1,12,19,16,32,0.2,0.0
4283,"(4, 7, 14)","(1, 2, 4)",4,7,14,1,2,4,25,7,0.9272997,1.0
4284,"(1, 12, 16)","(1, 3, 4)",1,12,16,1,3,4,29,8,0.9292818,1.0
4285,"(8, 10, 20)","(4, 11, 17)",8,10,20,4,11,17,38,32,0.58508915,1.0
